         3339922 function calls (3289371 primitive calls) in 34.692 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 exceptions.py:95(TimeoutError)
        1    0.000    0.000    0.000    0.000 exceptions.py:98(RetryError)
        1    0.000    0.000    0.000    0.000 exceptions.py:99(JMESPathTypeError)
        2    0.000    0.000    0.000    0.000 executor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 executor.py:108(_TestingMemmappingExecutor)
        1    0.000    0.000    0.000    0.000 executor.py:23(MemmappingExecutor)
        1    0.000    0.000    0.001    0.001 expand.py:1(<module>)
        1    0.000    0.000    0.000    0.000 expand.py:394(EnsurePackagesDiscovered)
        1    0.000    0.000    0.000    0.000 expand.py:432(LazyMappingProxy)
        1    0.000    0.000    0.000    0.000 expand.py:63(StaticModule)
        1    0.000    0.000    0.001    0.001 expanding.py:1(<module>)
        1    0.000    0.000    0.001    0.001 expanding.py:48(Expanding)
        1    0.000    0.000    0.000    0.000 expanding.py:879(ExpandingGroupby)
        1    0.000    0.000    0.000    0.000 expat.py:1(<module>)
        1    0.000    0.000    0.001    0.001 expr.py:1(<module>)
        5    0.000    0.000    0.000    0.000 expr.py:120(_compose2)
        2    0.000    0.000    0.000    0.000 expr.py:127(_compose)
        2    0.000    0.000    0.000    0.000 expr.py:169(_is_type)
      120    0.000    0.000    0.000    0.000 expr.py:181(<genexpr>)
      168    0.000    0.000    0.000    0.000 expr.py:183(<genexpr>)
       13    0.000    0.000    0.000    0.000 expr.py:188(_filter_nodes)
      124    0.000    0.000    0.000    0.000 expr.py:192(<genexpr>)
      119    0.000    0.000    0.000    0.000 expr.py:196(<lambda>)
      162    0.000    0.000    0.000    0.000 expr.py:256(_node_not_implemented)
        3    0.000    0.000    0.000    0.000 expr.py:273(disallow)
        3    0.000    0.000    0.000    0.000 expr.py:283(disallowed)
       22    0.000    0.000    0.000    0.000 expr.py:297(_op_maker)
        1    0.000    0.000    0.000    0.000 expr.py:322(add_ops)
        1    0.000    0.000    0.000    0.000 expr.py:327(f)
        1    0.000    0.000    0.000    0.000 expr.py:341(BaseExprVisitor)
        1    0.000    0.000    0.000    0.000 expr.py:385(<dictcomp>)
        1    0.000    0.000    0.000    0.000 expr.py:757(PandasExprVisitor)
        1    0.000    0.000    0.000    0.000 expr.py:775(PythonExprVisitor)
        1    0.000    0.000    0.000    0.000 expr.py:783(Expr)
        1    0.000    0.000    0.000    0.000 expressions.py:1(<module>)
      608    0.001    0.000    0.004    0.000 expressions.py:225(evaluate)
        1    0.000    0.000    0.000    0.000 expressions.py:42(set_use_numexpr)
      608    0.000    0.000    0.003    0.000 expressions.py:64(_evaluate_standard)
        1    0.000    0.000    0.000    0.000 extbuild.py:1(<module>)
        3    0.000    0.000    0.001    0.000 extension.py:1(<module>)
       14    0.000    0.000    0.000    0.000 extension.py:113(inherit_names)
       14    0.000    0.000    0.000    0.000 extension.py:128(wrapper)
        1    0.000    0.000    0.000    0.000 extension.py:138(ExtensionIndex)
        1    0.000    0.000    0.000    0.000 extension.py:147(Library)
        1    0.000    0.000    0.000    0.000 extension.py:180(NDArrayBackedExtensionIndex)
        1    0.000    0.000    0.000    0.000 extension.py:20(Extension)
        1    0.000    0.000    0.000    0.000 extension.py:30(Extension)
      119    0.000    0.000    0.000    0.000 extension.py:35(_inherit_from_data)
        4    0.000    0.000    0.000    0.000 extension.py:70(fget)
        1    0.000    0.000    0.000    0.000 extract.py:5(<module>)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1497(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1527(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:214(_fromnxfunction)
       10    0.000    0.000    0.001    0.000 extras.py:234(__init__)
       10    0.000    0.000    0.001    0.000 extras.py:238(getdoc)
        1    0.000    0.000    0.000    0.000 extras.py:264(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 extras.py:282(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 extras.py:295(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 extras.py:320(_fromnxfunction_allargs)
        1    0.000    0.000    0.004    0.004 factory.py:14(<module>)
        1    0.000    0.000    0.000    0.000 factory.py:28(ResourceFactory)
        1    0.000    0.000    0.000    0.000 factory.py:37(__init__)
        1    0.000    0.000    0.001    0.001 fancy_getopt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fancy_getopt.py:32(FancyGetopt)
        1    0.000    0.000    0.000    0.000 fancy_getopt.py:385(<dictcomp>)
       21    0.000    0.000    0.000    0.000 fancy_getopt.py:442(translate_longopt)
        1    0.000    0.000    0.000    0.000 fancy_getopt.py:449(OptionDummy)
        1    0.000    0.000    0.000    0.000 feather_format.py:1(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:101(push)
        2    0.000    0.000    0.000    0.000 feedparser.py:122(pushlines)
        2    0.000    0.000    0.000    0.000 feedparser.py:125(__iter__)
      103    0.000    0.000    0.000    0.000 feedparser.py:128(__next__)
        1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
        1    0.000    0.000    0.000    0.000 feedparser.py:139(__init__)
        1    0.000    0.000    0.000    0.000 feedparser.py:173(feed)
        2    0.000    0.000    0.000    0.000 feedparser.py:178(_call_parse)
        1    0.000    0.000    0.000    0.000 feedparser.py:184(close)
        1    0.000    0.000    0.000    0.000 feedparser.py:197(_new_message)
        1    0.000    0.000    0.000    0.000 feedparser.py:210(_pop_message)
        2    0.000    0.000    0.000    0.000 feedparser.py:218(_parsegen)
        1    0.000    0.000    0.000    0.000 feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 feedparser.py:471(_parse_headers)
        1    0.000    0.000    0.005    0.005 feedparser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:53(__init__)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 feedparser.py:70(close)
      103    0.000    0.000    0.000    0.000 feedparser.py:78(readline)
        1    0.000    0.000    0.001    0.001 fields.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fields.py:126(RequestField)
        1    0.000    0.000    0.000    0.000 fields.py:74(<dictcomp>)
        1    0.000    0.000    0.000    0.000 file_util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filelist.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filelist.py:17(FileList)
        1    0.000    0.000    0.000    0.000 filelist.py:275(_UniqueDirs)
        1    0.000    0.000    0.001    0.001 filepost.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filesystem.py:19(<module>)
        1    0.000    0.000    0.000    0.000 filesystem.py:242(LocalFileSystem)
        1    0.000    0.000    0.000    0.000 filesystem.py:246(__init__)
        1    0.000    0.000    0.000    0.000 filesystem.py:250(_get_instance)
        1    0.000    0.000    0.000    0.000 filesystem.py:315(DaskFileSystem)
        1    0.000    0.000    0.000    0.000 filesystem.py:36(FileSystem)
        1    0.000    0.000    0.000    0.000 filesystem.py:381(S3FSWrapper)
        1    0.000    0.000    0.000    0.000 flags.py:1(<module>)
     2017    0.002    0.000    0.002    0.000 flags.py:49(__init__)
     1974    0.000    0.000    0.000    0.000 flags.py:53(allows_duplicate_labels)
        1    0.000    0.000    0.000    0.000 flags.py:6(Flags)
     1969    0.002    0.000    0.002    0.000 flags.py:85(allows_duplicate_labels)
        1    0.000    0.000    0.000    0.000 flinalg.py:3(<module>)
        1    0.000    0.000    0.000    0.000 floating.py:1(<module>)
        1    0.000    0.000    0.000    0.000 floating.py:14(FloatingDtype)
        1    0.000    0.000    0.000    0.000 floating.py:140(Float32Dtype)
        1    0.000    0.000    0.000    0.000 floating.py:147(Float64Dtype)
        1    0.000    0.000    0.000    0.000 floating.py:54(FloatingArray)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        2    0.000    0.000    0.003    0.002 format.py:1(<module>)
        1    0.000    0.000    0.000    0.000 format.py:1010(DataFrameRenderer)
        8    0.000    0.000    0.001    0.000 format.py:1252(format_array)
        1    0.000    0.000    0.000    0.000 format.py:1331(GenericArrayFormatter)
        8    0.000    0.000    0.000    0.000 format.py:1332(__init__)
        8    0.000    0.000    0.000    0.000 format.py:1358(get_result)
        1    0.000    0.000    0.000    0.000 format.py:1437(FloatArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1609(IntArrayFormatter)
        8    0.000    0.000    0.000    0.000 format.py:1610(_format_strings)
       80    0.000    0.000    0.000    0.000 format.py:1614(<lambda>)
        8    0.000    0.000    0.000    0.000 format.py:1616(<listcomp>)
        1    0.000    0.000    0.000    0.000 format.py:1620(Datetime64Formatter)
        1    0.000    0.000    0.000    0.000 format.py:1648(ExtensionArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1825(Datetime64TZFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1838(Timedelta64Formatter)
        8    0.000    0.000    0.000    0.000 format.py:1904(_make_fixed_width)
       88    0.000    0.000    0.000    0.000 format.py:1919(<genexpr>)
       80    0.000    0.000    0.000    0.000 format.py:1928(just)
        8    0.000    0.000    0.000    0.000 format.py:1934(<listcomp>)
      212    0.000    0.000    0.000    0.000 format.py:194(_check_version)
        1    0.000    0.000    0.000    0.000 format.py:2019(EngFormatter)
        1    0.000    0.000    0.000    0.000 format.py:204(CategoricalFormatter)
      212    0.000    0.000    0.001    0.000 format.py:221(read_magic)
        1    0.000    0.000    0.000    0.000 format.py:268(SeriesFormatter)
        4    0.000    0.000    0.002    0.000 format.py:269(__init__)
      212    0.000    0.000    0.000    0.000 format.py:286(descr_to_dtype)
        4    0.000    0.000    0.002    0.000 format.py:301(_chk_truncate)
        4    0.000    0.000    0.000    0.000 format.py:328(_get_footer)
        4    0.000    0.000    0.000    0.000 format.py:369(_get_formatted_index)
        4    0.000    0.000    0.000    0.000 format.py:380(_get_formatted_values)
        4    0.000    0.000    0.001    0.000 format.py:389(to_string)
        1    0.000    0.000    0.000    0.000 format.py:428(TextAdjustment)
       12    0.000    0.000    0.000    0.000 format.py:429(__init__)
      208    0.000    0.000    0.000    0.000 format.py:432(len)
       20    0.000    0.000    0.000    0.000 format.py:435(justify)
        4    0.000    0.000    0.000    0.000 format.py:438(adjoin)
        1    0.000    0.000    0.000    0.000 format.py:442(EastAsianTextAdjustment)
       12    0.000    0.000    0.000    0.000 format.py:481(get_adjustment)
        4    0.000    0.000    0.000    0.000 format.py:522(get_series_repr_params)
      212    0.005    0.000    0.046    0.000 format.py:547(_filter_header)
        1    0.000    0.000    0.000    0.000 format.py:560(DataFrameFormatter)
      212    0.003    0.000    0.062    0.000 format.py:582(_read_array_header)
      636    0.000    0.000    0.000    0.000 format.py:633(<genexpr>)
      212    0.002    0.000    0.134    0.001 format.py:719(read_array)
      636    0.001    0.000    0.001    0.000 format.py:932(_read_bytes)
        7    0.000    0.000    0.000    0.000 fractions.py:276(_operator_fallbacks)
        1    0.000    0.000    0.000    0.000 fractions.py:38(Fraction)
        1    0.000    0.000    0.001    0.001 fractions.py:4(<module>)
        1    0.000    0.000    0.054    0.054 frame.py:1(<module>)
        6    0.000    0.000    0.000    0.000 frame.py:12012(_reindex_for_setitem)
        1    0.000    0.000    0.006    0.006 frame.py:1414(itertuples)
       71    0.000    0.000    0.005    0.000 frame.py:1485(<genexpr>)
      215    0.000    0.000    0.000    0.000 frame.py:1498(__len__)
        1    0.000    0.000    0.031    0.031 frame.py:1861(to_dict)
      351    0.003    0.000    0.004    0.000 frame.py:2053(<genexpr>)
        1    0.003    0.003    0.025    0.025 frame.py:2057(<listcomp>)
    24850    0.005    0.000    0.018    0.000 frame.py:2058(<genexpr>)
      309    0.002    0.000    0.031    0.000 frame.py:3703(_ixs)
      836    0.006    0.000    0.019    0.000 frame.py:3758(__getitem__)
        4    0.000    0.000    0.004    0.001 frame.py:3832(_getitem_bool_array)
       14    0.000    0.000    0.004    0.000 frame.py:3955(__setitem__)
        7    0.000    0.000    0.001    0.000 frame.py:4132(_iset_item_mgr)
       14    0.000    0.000    0.003    0.000 frame.py:4139(_set_item_mgr)
       14    0.000    0.000    0.004    0.000 frame.py:4164(_set_item)
       15    0.000    0.000    0.000    0.000 frame.py:4234(_ensure_valid_index)
      109    0.000    0.000    0.001    0.000 frame.py:4257(_box_col_values)
       15    0.000    0.000    0.000    0.000 frame.py:4271(_clear_item_cache)
      832    0.001    0.000    0.003    0.000 frame.py:4274(_get_item_cache)
        1    0.000    0.000    0.005    0.005 frame.py:475(DataFrame)
        1    0.000    0.000    0.000    0.000 frame.py:4756(insert)
       15    0.000    0.000    0.001    0.000 frame.py:4892(_sanitize_column)
        1    0.000    0.000    0.001    0.001 frame.py:5454(rename)
      206    0.000    0.000    0.000    0.000 frame.py:600(_constructor)
      220    0.001    0.000    0.019    0.000 frame.py:609(__init__)
        1    0.000    0.000    0.001    0.001 frame.py:6128(reset_index)
       70    0.000    0.000    0.000    0.000 frame.py:857(axes)
        1    0.000    0.000    0.000    0.000 frequencies.py:1(<module>)
        1    0.000    0.000    0.000    0.000 frequencies.py:205(_FrequencyInferer)
        1    0.000    0.000    0.000    0.000 frequencies.py:470(_TimedeltaFrequencyInferer)
        1    0.000    0.000    0.001    0.001 from_dataframe.py:1(<module>)
        1    0.000    0.000    0.001    0.001 fromnumeric.py:1(<module>)
       16    0.000    0.000    0.000    0.000 fromnumeric.py:1008(_argsort_dispatcher)
       16    0.000    0.000    0.000    0.000 fromnumeric.py:1012(argsort)
